id;ancien_nom;nouveau_nom_propose;marque;categorie;sous_categorie;millesime;age;volume;poids;ancien_slug;nouveau_slug_propose;sku;prix;stock;source;photo_actuelle;nouvelle_photo_proposee;niveau_confiance;problemes
"70000000-0000-0000-0000-0000700000ee";"Hennessy Coffee";"Hennessy — Hennessy Coffee";"Hennessy";"Spiritueux";"Whisky";"";"";"700ml";"";"hennessy-hennessy-coffee-238";"hennessy-hennessy-coffee";"";"177.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E2EBB10A-664E-4605-8989-21C0A1514B72.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-0000700000ef";"Remy Martin";"Remy Martin — Remy Martin";"Remy Martin";"Spiritueux";"Whisky";"";"";"700ml";"";"remy-martin-remy-martin-239";"remy-martin-remy-martin";"";"178.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E3CA2C10-2EA5-4AAD-9B14-E380391E8013.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-0000700000f0";"Syrah 2018";"Syrah 2018";"";"Vins";"Whisky";"2018";"";"750ml";"";"domaine-du-castel-syrah-2018-240";"syrah-2018";"";"79.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E61D3573-3AE2-4D5E-B0FA-C8B6446F898F.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700000f1";"Havana Club V.S.O.P";"Havana — Havana Club V.S.O.P";"Havana";"Spiritueux";"Whisky";"";"";"700ml";"";"havana-club-havana-club-v-s-o-p-241";"havana-havana-club-v-s-o-p";"";"180.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E7BAB63A-1B17-4F15-A0CF-27574FB1D1E0.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-0000700000f2";"Bacardi Épice";"Bacardi — Bacardi Épice";"Bacardi";"Spiritueux";"Whisky";"";"";"700ml";"";"bacardi-bacardi-epice-242";"bacardi-bacardi-epice";"";"181.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E85C2754-5339-4FEC-9264-3FF7E1330E52.PNG";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-0000700000f3";"Rouge de Galilée 2021";"Rouge de Galilée 2021";"";"Vins";"Whisky";"2021";"";"750ml";"";"carmel-rouge-de-galilee-2021-243";"rouge-de-galilee-2021";"";"82.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EAC70FBA-8EC8-42E8-B382-CDEF8D5D491B.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700000f4";"Don Julio";"Don Julio — Don Julio";"Don Julio";"Spiritueux";"Whisky";"";"";"700ml";"";"don-julio-don-julio-244";"don-julio-don-julio";"";"183.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EC1D307E-EC48-4004-BD96-648D985C54A2.PNG";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-0000700000f5";"Patrón London Dry";"Patrón — Patrón London Dry";"Patrón";"Spiritueux";"Whisky";"";"";"700ml";"";"patron-patron-london-dry-245";"patron-patron-london-dry";"";"184.00";"";"Supabase";"/images/terminal-3/spirits/whisky/ECE634FB-53AC-42E6-9463-C00BDA37A4EE.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-0000700000f6";"Rosé 2024";"Rosé — Rosé 2024";"Rosé";"Vins";"Whisky";"2024";"";"750ml";"";"galil-mountain-rose-2024-246";"rose-rose-2024";"";"85.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EE2C220F-A837-4076-A341-030497C4D507.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-0000700000f7";"Grey Goose Gold";"Grey Goose — Grey Goose Gold";"Grey Goose";"Spiritueux";"Whisky";"";"";"700ml";"";"grey-goose-grey-goose-gold-247";"grey-goose-grey-goose-gold";"";"186.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EE531919-37DD-402A-A1BA-D3B648AF8FE1.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-0000700000f8";"Belvedere Reserve";"Belvedere — Belvedere Reserve";"Belvedere";"Spiritueux";"Whisky";"";"";"700ml";"";"belvedere-belvedere-reserve-248";"belvedere-belvedere-reserve";"";"187.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EF790DA2-F5CB-40DA-877A-E676E04EB475.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-0000700000f9";"Viognier 2027";"Viognier 2027";"";"Vins";"Whisky";"2027";"";"750ml";"";"shiloh-viognier-2027-249";"viognier-2027";"";"88.00";"";"Supabase";"/images/terminal-3/spirits/whisky/F0ED0A4B-995D-4EFA-A7E3-755D21D3127C.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000105";"Rouge de Galilée 2019";"Rouge de Galilée 2019";"";"Vins";"Whisky";"2019";"";"750ml";"";"galil-mountain-rouge-de-galilee-2019-261";"rouge-de-galilee-2019";"";"100.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-02.webp";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000106";"Canadian Club Orange";"Canadian Club — Canadian Club Orange";"Canadian Club";"Spiritueux";"Whisky";"";"";"700ml";"";"canadian-club-canadian-club-orange-262";"canadian-club-canadian-club-orange";"";"201.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-03.webp";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-000070000107";"Ballantine's Anisé";"Ballantine's — Ballantine's Anisé";"Ballantine's";"Spiritueux";"Whisky";"";"";"700ml";"";"ballantine-s-ballantine-s-anise-263";"ballantine-s-ballantine-s-anise";"";"202.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-04.webp";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-000070000108";"Rosé 2022";"Rosé — Rosé 2022";"Rosé";"Vins";"Whisky";"2022";"";"750ml";"";"shiloh-rose-2022-264";"rose-rose-2022";"";"103.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-05.webp";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-000070000109";"Teacher's V.S.O.P";"Teacher's — Teacher's V.S.O.P";"Teacher's";"Spiritueux";"Whisky";"";"";"700ml";"";"teacher-s-teacher-s-v-s-o-p-265";"teacher-s-teacher-s-v-s-o-p";"";"204.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-06.webp";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-00007000010a";"Dewar's 7 ans";"Dewar's — Dewar's 7 ans";"Dewar's";"Spiritueux";"Whisky";"";"7";"700ml";"";"dewar-s-dewar-s-7-ans-266";"dewar-s-dewar-s-7-ans";"";"205.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-07.webp";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-00007000010b";"Viognier 2025";"Viognier 2025";"";"Vins";"Whisky";"2025";"";"750ml";"";"recanati-viognier-2025-267";"viognier-2025";"";"106.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-08.webp";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-00007000010c";"Tullamore Dew Berry";"Tullamore — Tullamore Dew Berry";"Tullamore";"Spiritueux";"Whisky";"";"";"700ml";"";"tullamore-dew-tullamore-dew-berry-268";"tullamore-tullamore-dew-berry";"";"207.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-09.webp";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-000070000112";"Stolichnaya 12 ans";"Stolichnaya — Stolichnaya 12 ans";"Stolichnaya";"Spiritueux";"Yarden";"";"12";"700ml";"";"stolichnaya-stolichnaya-12-ans-274";"stolichnaya-stolichnaya-12-ans";"";"213.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-03.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=RHUM image=Yarden"
"70000000-0000-0000-0000-000070000113";"Smirnoff Blanco";"Smirnoff — Smirnoff Blanco";"Smirnoff";"Spiritueux";"Yarden";"";"";"700ml";"";"smirnoff-smirnoff-blanco-275";"smirnoff-smirnoff-blanco";"";"214.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-04.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=TEQUILA image=Yarden"
"70000000-0000-0000-0000-000070000114";"Syrah 2034";"Syrah 2034";"";"Vins";"Yarden";"2034";"";"750ml";"";"galil-mountain-syrah-2034-276";"syrah-2034";"";"115.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-05.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-0000700001ef";"Rouge de Galilée 2031";"Rouge de Galilée 2031";"";"Vins";"Whisky";"2031";"";"750ml";"";"domaine-du-castel-rouge-de-galilee-2031-495";"rouge-de-galilee-2031";"";"94.00";"";"Supabase";"/images/terminal-3/spirits/whisky/DE9CBC48-CEBA-46FD-82F2-B7C71EB19C10.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700001f0";"Famous Grouse";"Famous — Famous Grouse";"Famous";"Spiritueux";"Whisky";"";"";"700ml";"";"famous-grouse-famous-grouse-496";"famous-famous-grouse";"";"135.00";"";"Supabase";"/images/terminal-3/spirits/whisky/DF87F93C-61FE-47F1-9396-3F9CD37DCD3D.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-0000700001f1";"Teacher's";"Teacher's — Teacher's";"Teacher's";"Spiritueux";"Whisky";"";"";"700ml";"";"teacher-s-teacher-s-497";"teacher-s-teacher-s";"";"136.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E11D9656-AB8E-4240-8A94-CD64B7751016.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-0000700001f2";"Rosé 2034";"Rosé — Rosé 2034";"Rosé";"Vins";"Whisky";"2034";"";"750ml";"";"carmel-rose-2034-498";"rose-rose-2034";"";"97.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E1871D54-24C5-4FE3-A776-6D034437F1B4.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-0000700001f3";"Bushmills";"Bushmills — Bushmills";"Bushmills";"Spiritueux";"Whisky";"";"";"700ml";"";"bushmills-bushmills-499";"bushmills-bushmills";"";"138.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E2281AA8-C639-4F57-82BD-35E72F2FBC7B.PNG";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-0000700001f4";"Tullamore Dew Original";"Tullamore — Tullamore Dew Original";"Tullamore";"Spiritueux";"Whisky";"";"";"700ml";"";"tullamore-dew-tullamore-dew-original-500";"tullamore-tullamore-dew-original";"";"139.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E2EBB10A-664E-4605-8989-21C0A1514B72.PNG";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-0000700001f5";"Viognier 2037";"Viognier 2037";"";"Vins";"Whisky";"2037";"";"750ml";"";"galil-mountain-viognier-2037-501";"viognier-2037";"";"100.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E3CA2C10-2EA5-4AAD-9B14-E380391E8013.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700001f6";"Khvanchkara Orange";"Khvanchkara — Khvanchkara Orange";"Khvanchkara";"Spiritueux";"Whisky";"";"";"700ml";"";"khvanchkara-khvanchkara-orange-502";"khvanchkara-khvanchkara-orange";"";"141.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E61D3573-3AE2-4D5E-B0FA-C8B6446F898F.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-00007000000b";"Mount Gay Reposado";"Mount — Mount Gay Reposado";"Mount";"Spiritueux";"Yarden";"";"";"";"";"mount-gay-mount-gay-reposado-11";"mount-mount-gay-reposado";"";"100.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-02.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=TEQUILA image=Yarden"
"70000000-0000-0000-0000-0000700001f7";"Ketel One Anisé";"Ketel — Ketel One Anisé";"Ketel";"Spiritueux";"Whisky";"";"";"700ml";"";"ketel-one-ketel-one-anise-503";"ketel-ketel-one-anise";"";"142.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E7BAB63A-1B17-4F15-A0CF-27574FB1D1E0.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-0000700001f8";"Petit Castel 2020";"Castel — Petit Castel 2020";"Castel";"Vins";"Whisky";"2020";"";"750ml";"";"shiloh-petit-castel-2020-504";"castel-petit-castel-2020";"";"103.00";"";"Supabase";"/images/terminal-3/spirits/whisky/E85C2754-5339-4FEC-9264-3FF7E1330E52.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-0000700001f9";"Beluga V.S.O.P";"Beluga — Beluga V.S.O.P";"Beluga";"Spiritueux";"Whisky";"";"";"700ml";"";"beluga-beluga-v-s-o-p-505";"beluga-beluga-v-s-o-p";"";"144.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EAC70FBA-8EC8-42E8-B382-CDEF8D5D491B.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-0000700001fa";"Stolichnaya 15 ans";"Stolichnaya — Stolichnaya 15 ans";"Stolichnaya";"Spiritueux";"Whisky";"";"15";"700ml";"";"stolichnaya-stolichnaya-15-ans-506";"stolichnaya-stolichnaya-15-ans";"";"145.00";"";"Supabase";"/images/terminal-3/spirits/whisky/EC1D307E-EC48-4004-BD96-648D985C54A2.PNG";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-00007000000c";"Rosé 2030";"Rosé — Rosé 2030";"Rosé";"Vins";"Yarden";"2030";"";"";"";"recanati-rose-2030-12";"rose-rose-2030";"";"91.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-03.webp";"";"Certain";""
"70000000-0000-0000-0000-00007000000d";"Patrón Mediterranean";"Patrón — Patrón Mediterranean";"Patrón";"Spiritueux";"Yarden";"";"";"";"";"patron-patron-mediterranean-13";"patron-patron-mediterranean";"";"102.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-04.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=GIN image=Yarden"
"70000000-0000-0000-0000-00007000000e";"Jose Cuervo";"Jose — Jose Cuervo";"Jose";"Spiritueux";"Yarden";"";"";"";"";"jose-cuervo-jose-cuervo-14";"jose-jose-cuervo";"";"103.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-05.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=LIQUEUR image=Yarden"
"70000000-0000-0000-0000-00007000000f";"Viognier 2033";"Viognier 2033";"";"Vins";"Yarden";"2033";"";"";"";"domaine-du-castel-viognier-2033-15";"viognier-2033";"";"94.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-06.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-000070000010";"Belvedere 18 ans";"Belvedere — Belvedere 18 ans";"Belvedere";"Spiritueux";"Yarden";"";"18";"";"";"belvedere-belvedere-18-ans-16";"belvedere-belvedere-18-ans";"";"105.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-07.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=WHISKY image=Yarden"
"70000000-0000-0000-0000-000070000011";"Absolut";"Absolut — Absolut";"Absolut";"Spiritueux";"Yarden";"";"";"";"";"absolut-absolut-17";"absolut-absolut";"";"106.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-08.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=COGNAC image=Yarden"
"70000000-0000-0000-0000-000070000012";"Petit Castel 2036";"Castel — Petit Castel 2036";"Castel";"Vins";"Yarden";"2036";"";"";"";"carmel-petit-castel-2036-18";"castel-petit-castel-2036";"";"97.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-09.webp";"";"Certain";""
"70000000-0000-0000-0000-00007000010d";"Ararat";"Ararat — Ararat";"Ararat";"Spiritueux";"Whisky";"";"";"700ml";"";"ararat-ararat-269";"ararat-ararat";"";"208.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-10.webp";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-00007000010e";"Petit Castel 2028";"Castel — Petit Castel 2028";"Castel";"Vins";"Whisky";"2028";"";"750ml";"";"domaine-du-castel-petit-castel-2028-270";"castel-petit-castel-2028";"";"109.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-11.webp";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-00007000010f";"Ketel One Classic";"Ketel — Ketel One Classic";"Ketel";"Spiritueux";"Castel";"";"";"700ml";"";"ketel-one-ketel-one-classic-271";"ketel-ketel-one-classic";"";"210.00";"";"Supabase";"/images/terminal-3/wines/castel/petit-castel-2020.png";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=ARAK image=Castel"
"70000000-0000-0000-0000-000070000110";"Cîroc";"Cîroc — Cîroc";"Cîroc";"Spiritueux";"Yarden";"";"";"700ml";"";"ciroc-ciroc-272";"ciroc-ciroc";"";"211.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-01.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=WHISKY image=Yarden"
"70000000-0000-0000-0000-000070000116";"Amarula Coffee";"Amarula — Amarula Coffee";"Amarula";"Spiritueux";"Yarden";"";"";"700ml";"";"amarula-amarula-coffee-278";"amarula-amarula-coffee";"";"217.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-07.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=LIQUEUR image=Yarden"
"70000000-0000-0000-0000-000070000117";"Rouge de Galilée 2037";"Rouge de Galilée 2037";"";"Vins";"Yarden";"2037";"";"750ml";"";"shiloh-rouge-de-galilee-2037-279";"rouge-de-galilee-2037";"";"118.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-08.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-000070000118";"Grand Marnier 12 ans";"Grand Marnier — Grand Marnier 12 ans";"Grand Marnier";"Spiritueux";"Yarden";"";"12";"700ml";"";"grand-marnier-grand-marnier-12-ans-280";"grand-marnier-grand-marnier-12-ans";"";"219.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-09.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=WHISKY image=Yarden"
"70000000-0000-0000-0000-000070000119";"Campari";"Campari — Campari";"Campari";"Spiritueux";"Yarden";"";"";"700ml";"";"campari-campari-281";"campari-campari";"";"220.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-10.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=COGNAC image=Yarden"
"70000000-0000-0000-0000-0000700001fb";"Merlot 2023";"Merlot 2023";"";"Vins";"Whisky";"2023";"";"750ml";"";"recanati-merlot-2023-507";"merlot-2023";"";"106.00";"";"Supabase";"/images/terminal-3/spirits/whisky/ECE634FB-53AC-42E6-9463-C00BDA37A4EE.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000013";"Tanqueray";"Tanqueray — Tanqueray";"Tanqueray";"Spiritueux";"Yarden";"";"";"";"";"tanqueray-tanqueray-19";"tanqueray-tanqueray";"";"108.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-10.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=TEQUILA image=Yarden"
"70000000-0000-0000-0000-0000700000d6";"Cîroc";"Cîroc — Cîroc";"Cîroc";"Spiritueux";"Whisky";"";"";"700ml";"";"ciroc-ciroc-214";"ciroc-ciroc";"";"153.00";"";"Supabase";"/images/terminal-3/spirits/whisky/C383A7CB-7A43-4DFD-A8DA-BC025E0FAFE1.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-000070000115";"Kahlúa Floral";"Kahlúa — Kahlúa Floral";"Kahlúa";"Spiritueux";"Yarden";"";"";"700ml";"";"kahlua-kahlua-floral-277";"kahlua-kahlua-floral";"";"216.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-06.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=GIN image=Yarden"
"70000000-0000-0000-0000-00007000011a";"Rosé 2020";"Rosé — Rosé 2020";"Rosé";"Vins";"Yarden";"2020";"";"750ml";"";"recanati-rose-2020-282";"rose-rose-2020";"";"121.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-11.webp";"";"Certain";""
"70000000-0000-0000-0000-00007000011b";"Ricard Extra Añejo";"Ricard — Ricard Extra Añejo";"Ricard";"Spiritueux";"Yarden";"";"";"700ml";"";"ricard-ricard-extra-anejo-283";"ricard-ricard-extra-anejo";"";"222.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-12.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=TEQUILA image=Yarden"
"70000000-0000-0000-0000-00007000011c";"Pernod";"Pernod — Pernod";"Pernod";"Spiritueux";"Yarden";"";"";"700ml";"";"pernod-pernod-284";"pernod-pernod";"";"223.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-13.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=VODKA image=Yarden"
"70000000-0000-0000-0000-00007000011d";"Viognier 2023";"Viognier 2023";"";"Vins";"Yarden";"2023";"";"750ml";"";"domaine-du-castel-viognier-2023-285";"viognier-2023";"";"124.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-14.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-00007000011e";"Arak Elite Cream";"Arak — Arak Elite Cream";"Arak";"Spiritueux";"Yarden";"";"";"700ml";"";"arak-elite-arak-elite-cream-286";"arak-arak-elite-cream";"";"225.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-15.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=LIQUEUR image=Yarden"
"70000000-0000-0000-0000-00007000011f";"Askalon Gold";"Askalon — Askalon Gold";"Askalon";"Spiritueux";"Yarden";"";"";"700ml";"";"askalon-askalon-gold-287";"askalon-askalon-gold";"";"226.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-16.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=ARAK image=Yarden"
"70000000-0000-0000-0000-000070000120";"Petit Castel 2026";"Castel — Petit Castel 2026";"Castel";"Vins";"Yarden";"2026";"";"750ml";"";"carmel-petit-castel-2026-288";"castel-petit-castel-2026";"";"127.00";"";"Supabase";"/images/terminal-3/wines/yarden/wines-yarden-17.webp";"";"Certain";""
